r,A,r_scaled,A_scaled
270,228896.28,0.54,0.91558512
265,221808.003333333,0.53,0.887232013333333
305,291540.35,0.61,1.1661614
225,158314.5,0.45,0.633258
260,213327.573333333,0.52,0.853310293333333
465,681627.69,0.93,2.72651076
390,475910.76,0.78,1.90364304
430,580043.626666667,0.86,2.32017450666667
400,503168,0.8,2.012672
280,246594.133333333,0.56,0.986376533333333
255,203328.84,0.51,0.81331536
365,419214.666666667,0.73,1.67685866666667
340,362721.973333333,0.68,1.45088789333333
500,785166.666666667,1,3.14066666666667
200,125173.333333333,0.4,0.500693333333333
335,351922.636666667,0.67,1.40769054666667
245,188702.593333333,0.49,0.754810373333333
490,752793.533333333,0.98,3.01117413333333
385,464853.363333333,0.77,1.85941345333333
395,491457.946666667,0.79,1.96583178666667
485,737038.333333333,0.97,2.94815333333333
495,765882.81,0.99,3.06353124
320,319283.2,0.64,1.2771328
450,636876,0.9,2.547504
420,556953.6,0.84,2.2278144
325,331606.166666667,0.65,1.32642466666667
405,516132,0.81,2.064528
460,663775.093333333,0.92,2.65510037333333
410,528035.72,0.82,2.11214288
315,311606.19,0.63,1.24642476
205,132647.71,0.41,0.53059084
435,595579.38,0.87,2.38231752
350,385613.666666667,0.7,1.54245466666667
375,441112.5,0.75,1.76445
470,692035.52,0.94,2.76814208
480,720752.64,0.96,2.88301056
425,569016.916666667,0.85,2.27606766666667
345,372849.78,0.69,1.49139912
360,406736.64,0.72,1.62694656
210,138715.08,0.42,0.55486032
295,272678.333333333,0.59,1.09071333333333
250,196233.333333333,0.5,0.784933333333333
70,15282.7733333333,0.14,0.0611310933333333
95,28235.0133333333,0.19,0.112940053333333
140,61711.2533333333,0.28,0.246845013333333
105,34696.41,0.21,0.13878564
160,80148.48,0.32,0.32059392
90,25361.64,0.18,0.10144656
135,57107.43,0.27,0.22842972
180,102163.68,0.36,0.40865472
80,20035.4133333333,0.16,0.0801416533333333
85,22545.8533333333,0.17,0.0901834133333333
195,118480.83,0.39,0.47392332
175,96289.0833333333,0.35,0.385156333333333
110,37994,0.22,0.151976
165,85791.42,0.33,0.34316568
170,90395.3466666667,0.34,0.361581386666667
120,45118.08,0.24,0.18047232
185,107297.656666667,0.37,0.429190626666667
130,53056.9866666667,0.26,0.212227946666667
65,13297.4833333333,0.13,0.0531899333333333
145,66265.1933333333,0.29,0.265060773333333
190,113315.493333333,0.38,0.453261973333333
